title,location,building_location1,building_location2,area,direction,type,description,price
春季星空,丰台,草桥,春季星空,147,南 北,4室2厅2卫,BJ1704438686306795520,12800
东土城路7号院,朝阳,和平里,东土城路7号院,84,东 西,3室1厅1卫,BJ1704458323106988032,12900
富力城D区,朝阳,双井,富力城D区,70,北,1室1厅1卫,BJ1704750800464510976,11000
富力城A区,朝阳,双井,富力城A区,47,北,1室1厅1卫,BJ1704796393329131520,11000
首开知语城,朝阳,望京,首开知语城,127,南 北,3室2厅2卫,BJ1707338387024773120,13000
粉子胡同30号院,西城,金融街,粉子胡同30号院,52,南 北,2室1厅1卫,BJ1707299766251028480,13500
金隅丽港城,朝阳,望京,金隅丽港城,111,南 北,2室1厅1卫,BJ1707371532424052736,12500
京畿道,西城,金融街,京畿道,57,南 北,2室1厅1卫,BJ1707398112676413440,12000
中广宜景湾,朝阳,望京,中广宜景湾,97,西南,2室1厅1卫,BJ1706972168073510912,12000
融科橄榄城一期,朝阳,望京,融科橄榄城一期,93,南,2室1厅1卫,BJ1706985737838133248,12000
国瑞城东区,东城,崇文门,国瑞城东区,93,东南 南,3室1厅1卫,BJ1706986037118500864,13000
芍药居,朝阳,芍药居,芍药居,113,东,2室1厅2卫,BJ1707343564788203520,12000
吉祥里西区,朝阳,朝阳门外,吉祥里西区,77,南,2室1厅1卫,BJ1715196127189401600,12000
公园1872,朝阳,石佛营,公园1872,81,南 西,1室1厅1卫,BJ1715016829233004544,11000
嘉润花园,朝阳,望京,嘉润花园,147,西南,3室2厅2卫,BJ1715001946999357440,11800
首开幸福广场,朝阳,工体,首开幸福广场,101,东,2室1厅1卫,BJ1713800155225915392,13500
风度柏林,朝阳,大望路,风度柏林,103,西,2室1厅1卫,BJ1713799549375479808,11000
珠江帝景,朝阳,大望路,珠江帝景,124,北,2室1厅2卫,BJ1713828736379387904,13000
华纺易城,朝阳,朝青,华纺易城,141,南 北,3室2厅2卫,BJ1715294340185587712,11800
海润国际,朝阳,酒仙桥,海润国际,77,东,1室1厅1卫,BJ1715326089624027136,13500
IDCITY艾迪城,顺义,后沙峪,IDCITY艾迪城,84,南,4房间2卫,BJ1712707733209219072,11000
西王庄小区,海淀,五道口,西王庄小区,74,南 北,3室1厅1卫,BJ1712688043363663872,11000
珠江帝景,朝阳,大望路,珠江帝景,118,南,2室1厅1卫,BJ1712736539882029056,14000
西钓鱼台庄园,海淀,定慧寺,西钓鱼台庄园,116,南,2室2厅2卫,BJ1712726334041489408,12000
西黄城根45号院,西城,西单,西黄城根45号院,65,南 北,3室1厅1卫,BJ1712710026457513984,13500
北纬40度二期,朝阳,望京,北纬40度二期,98,南 北,2室1厅1卫,BJ1712799609471893504,11000
上龙西里,东城,安定门,上龙西里,81,南 西,2室2厅1卫,BJ1712777832037351424,13500
太阳园,海淀,知春路,太阳园,94,东,2室1厅1卫,BJ1712811079358218240,12000
新景家园东区,东城,崇文门,新景家园东区,98,南 北,2室1厅2卫,BJ1712827963801600000,11500
卧龙小区,朝阳,亚运村,卧龙小区,141,南 北,3室2厅2卫,BJ1700046998947758080,14000
玺萌公馆,丰台,草桥,玺萌公馆,120,南 北,2室2厅2卫,BJ1699722782083907584,12000
里外里公寓,朝阳,望京,里外里公寓,139,南,3室2厅1卫,BJ1700069874019074048,13000
季景沁园,朝阳,望京,季景沁园,110,南,2室2厅2卫,BJ1700079132961931264,12000
万科红,丰台,宋家庄,万科红,98,南 北,3室1厅1卫,BJ1699992785580457984,11500
首创远洋·禧瑞春秋,朝阳,中央别墅区,首创远洋·禧瑞春秋,140,南 北,4室2厅2卫,BJ2889885010440503296,13000
首创远洋·禧瑞春秋,朝阳,中央别墅区,首创远洋·禧瑞春秋,138,南 北,4室2厅2卫,BJ2892586672149766144,13500
横街,东城,东四,横街,35,东,1室1厅1卫,BJ1565288922865467392,11300
首城国际中心,朝阳,双井,首城国际中心,72,东,3房间2卫,BJ1570397183801294848,13200
首创远洋·禧瑞春秋,朝阳,中央别墅区,首创远洋·禧瑞春秋,138,南 北,3室2厅2卫,BJ1572185397406990336,13000
天瑞宸章,朝阳,中央别墅区,天瑞宸章,120,南 北,3室2厅2卫,BJ1574803674020970496,12000
横街,东城,东四,横街,50,南,1室1厅1卫,BJ1576142495031492608,13400
温泉花园A区,昌平,北七家,温泉花园A区,260,南 北,5室3厅3卫,BJ1595343972740366336,12000
凯德锦绣,朝阳,四惠,凯德锦绣,89,南 北,2室1厅1卫,BJ1705089442852634624,12500
魏公村8号院,海淀,魏公村,魏公村8号院,85,东南,2室1厅1卫,BJ1705104942118731776,12000
臻御府,丰台,科技园区,臻御府,132,南 北,4室2厅2卫,BJ1705143252484620288,13000
润枫领尚,通州,通州其它,润枫领尚,157,南 北,5室2厅2卫,BJ1705473484269813760,11800
屯三里,朝阳,工体,屯三里,58,北,2房间2卫,BJ1705529183150538752,13700
保利金泉,朝阳,亚运村,保利金泉,116,西南,2室1厅1卫,BJ1708066278498893824,13500
科源小区,海淀,五道口,科源小区,86,东 西,3室1厅1卫,BJ1708362353852022784,13000
紫金长安,海淀,五棵松,紫金长安,117,东 西,2室1厅1卫,BJ1708430283453235200,13500
优士阁,朝阳,劲松,优士阁,93,西,2室1厅1卫,BJ1708689110673129472,11500
青岛嘉园,大兴,高米店,青岛嘉园,256,南 西北,5室2厅3卫,BJ2904200929513308160,13500
嘉特美公馆,丰台,北京南站,嘉特美公馆,160,南,4房间1卫,BJ2906596652423331840,11500
向军北里,朝阳,东大桥,向军北里,70,南 北,3室1厅1卫,BJ1567822033390141440,12000
日月天地,丰台,方庄,日月天地,146,南 西南,2室1厅1卫,BJ1602955163616673792,11500
纽约客,海淀,苏州桥,纽约客,57,东南,1室1厅1卫,BJ1602332258276999168,11500
水木兰亭,顺义,中央别墅区,水木兰亭,165,南 北,3室2厅3卫,BJ1583029176175165440,13000
富力城A区,朝阳,双井,富力城A区,66,东,1室1厅1卫,BJ1583402107610857472,11000
佑安府,丰台,右安门外,佑安府,89,南 北,2室1厅1卫,BJ1587703605215887360,13200
清上园,海淀,安宁庄,清上园,150,南,3室1厅2卫,BJ1619895479691116544,14000
华鼎世家,朝阳,望京,华鼎世家,136,西南,2室2厅2卫,BJ1621080453781913600,14000
双榆树南里二区,海淀,皂君庙,双榆树南里二区,73,南 北,3室1厅1卫,BJ1696071324784394240,11800
蓟门北里,海淀,知春路,蓟门北里,73,南 北,3室1厅1卫,BJ1696034297758089216,11000
观澜国际,海淀,四季青,观澜国际,121,南 北,1室1厅1卫,BJ1696028228172382208,14000
魏公村佳苑,海淀,魏公村,魏公村佳苑,91,南 北,3室1厅1卫,BJ1696009373920264192,13800
丽水嘉园,朝阳,朝阳公园,丽水嘉园,97,东 南,2室1厅1卫,BJ1696011484674392064,11000
北京华侨城1号院,朝阳,欢乐谷,北京华侨城1号院,140,东南 南 北,3室2厅2卫,BJ1696117418771873792,14000
国际友谊花园,朝阳,国展,国际友谊花园,103,北,2室2厅2卫,BJ1696137919258951680,12000
华腾园,朝阳,双井,华腾园,122,南,3室2厅2卫,BJ1696395339398905856,11900
公园1872,朝阳,石佛营,公园1872,81,西南,1室1厅1卫,BJ1696403713377173504,11800
土儿胡同,东城,交道口,土儿胡同,74,南 北,2室1厅1卫,BJ1696363893443526656,12500
顶秀青溪,昌平,立水桥,顶秀青溪,169,南 北,3室2厅2卫,BJ1695653416665088000,13200
紫竹院南路4号院,海淀,紫竹桥,紫竹院南路4号院,97,南 北,3室1厅1卫,BJ1695633517813170176,11000
中信沁园,西城,陶然亭,中信沁园,66,西,2室1厅1卫,BJ1695443528152252416,11500
江山赋,顺义,后沙峪,江山赋,154,南 北,3室2厅2卫,BJ1695664668888006656,12800
金鱼池东区,东城,天坛,金鱼池东区,126,东 南 北,3室2厅2卫,BJ1695656571624751104,13500
青秀城,丰台,玉泉营,青秀城,137,南 北,3室2厅2卫,BJ1695735567062401024,10900
东升园,海淀,五道口,东升园,105,东,2室2厅1卫,BJ1695782423133945856,12500
首开幸福广场,朝阳,工体,首开幸福广场,94,北,1室1厅1卫,BJ1695995798380085248,13000
东升园,海淀,五道口,东升园,90,南 北,2室1厅1卫,BJ1696077929894641664,11500
航天社区,海淀,中关村,航天社区,95,西南 北,2室1厅1卫,BJ1694348494896103424,12500
天通苑一区,昌平,天通苑,天通苑一区,207,南 北,4室2厅2卫,BJ1694535523168681984,12000
新起点嘉园,海淀,万柳,新起点嘉园,105,东,1室1厅1卫,BJ1694551448764809216,14000
中海城南区,朝阳,成寿寺,中海城南区,127,南 北,3室2厅2卫,BJ1694573241219153920,11000
常楹公元,朝阳,常营,常楹公元,99,南 北,3室1厅1卫,BJ1694571148991266816,12000
远洋万和城A区,朝阳,亚运村小营,远洋万和城A区,84,西北,2室1厅1卫,BJ1694634614561177600,14000
金夕园,海淀,世纪城,金夕园,86,东,2室1厅1卫,BJ1693851728119595008,11800
学院南路34号院,海淀,小西天,学院南路34号院,110,西北,2室1厅1卫,BJ1693918308820058112,12000
上元君庭,朝阳,奥林匹克公园,上元君庭,159,南 西,3室1厅2卫,BJ1693905720455462912,12500
紫萝园,朝阳,石佛营,紫萝园,125,南,3室1厅1卫,BJ1693974599001178112,12500
住邦2000,朝阳,四惠,住邦2000,106,南,1室1厅1卫,BJ1694189397194309632,14000
望京花园东区,朝阳,望京,望京花园东区,120,南 西南 西,3室1厅2卫,BJ1694203427103440896,11700
惠新东街,朝阳,芍药居,惠新东街,149,南 北,3室2厅2卫,BJ1694254394167525376,13500
百朗园,海淀,五棵松,百朗园,155,东 西 北,3室1厅1卫,BJ1694262969614991360,13000
首城国际中心,朝阳,双井,首城国际中心,56,东,2房间0卫,BJ1691810669382336512,11000
林肯时代,亦庄开发区,亦庄,林肯时代,115,西北 东北,3房间2卫,BJ1696067448035344384,13000
兴隆家园,朝阳,高碑店,兴隆家园,139,南 北,3室1厅2卫,BJ1693549019910897664,11500
枫丹丽舍,海淀,西三旗,枫丹丽舍,150,南 北,3室1厅2卫,BJ1693548257386430464,11000
卡布其诺,朝阳,酒仙桥,卡布其诺,108,南 北,3室2厅2卫,BJ1693609567402852352,12000
莲香园,丰台,六里桥,莲香园,155,西南,3室1厅2卫,BJ1693572680734736384,11800
大成郡,丰台,岳各庄,大成郡,110,南 北,3室2厅2卫,BJ1693619447392108544,12500
新风街1号院,西城,马甸,新风街1号院,73,东南 南,2室1厅1卫,BJ1693851781177540608,10600
五矿名品,房山,长阳,五矿名品,139,南 北,6室3厅5卫,BJ1694186825217736704,13000
北京城建海梓府,大兴,亦庄开发区其它,北京城建海梓府,222,南 北,3室1厅3卫,BJ1694189681555537920,12000
世纪金色嘉园,丰台,北京南站,世纪金色嘉园,123,东北,2室2厅2卫,BJ1694185138629378048,12000
化工大院,东城,和平里,化工大院,88,南 北,3室1厅1卫,BJ1694195267605102592,10900
宜品上层,海淀,上地,宜品上层,115,东南,3房间1卫,BJ1694649201369022464,11500
华贸城,朝阳,北苑,华贸城,140,南 北,3室1厅2卫,BJ1694930417225826304,13000
天鹅湾北区,朝阳,朝青,天鹅湾北区,86,东北,2室2厅1卫,BJ1694981117020471296,11000
方庄6号,丰台,方庄,方庄6号,116,西北,3室1厅2卫,BJ1694994273600012288,12000
广华轩,西城,广安门,广华轩,106,西北,3室1厅1卫,BJ1695281423126102016,12200
天鹅湾南区,朝阳,朝青,天鹅湾南区,85,南,1室1厅1卫,BJ1695270512252420096,12500
人民大学北路1号院,海淀,苏州桥,人民大学北路1号院,80,东,2室1厅1卫,BJ1695357925733695488,12500
通惠家园,朝阳,四惠,通惠家园,143,南 北,4室2厅2卫,BJ1695380783306375168,11500
林奥嘉园,朝阳,奥林匹克公园,林奥嘉园,141,南 北,3室2厅2卫,BJ1695642588062679040,13000
高第小区,海淀,甘家口,高第小区,106,西 北,2室1厅1卫,BJ1695641781309276160,12000
冠城大通百旺府,海淀,海淀北部新区,冠城大通百旺府,135,南 北,4室1厅2卫,BJ1695717372024848384,13700
民安小区东直门内北小街,东城,东直门,民安小区东直门内北小街,97,南 北,3室1厅1卫,BJ1695035813231853568,12500
东润枫景二期,朝阳,朝阳公园,东润枫景二期,115,南 北,2室2厅2卫,BJ1695037505390247936,11000
兴隆都市馨园,东城,崇文门,兴隆都市馨园,105,南 北,3室2厅2卫,BJ1695283811337633792,12500
龙头公寓,朝阳,华威桥,龙头公寓,108,南,2室2厅2卫,BJ1695338370017787904,12500
瞰都国际,朝阳,朝阳公园,瞰都国际,86,西北,2室1厅1卫,BJ1692770123443601408,10800
小南庄社区,海淀,苏州桥,小南庄社区,69,东北,3室1厅1卫,BJ1692864762414628864,11500
东南小区,海淀,中关村,东南小区,78,南 北,3室1厅1卫,BJ1693114528356630528,13000
银领国际,朝阳,望京,银领国际,162,南 西,3室2厅3卫,BJ1692024740908105728,12500
金地名京,朝阳,四惠,金地名京,89,南 北,2室1厅1卫,BJ1692121535910772736,12000
贵仁居,西城,牛街,贵仁居,118,东 南,2室1厅1卫,BJ1692394416922165248,14000
丽京花园,顺义,中央别墅区,丽京花园,102,南,2室1厅1卫,BJ1692475795118751744,13000
橡树湾四期,海淀,清河,橡树湾四期,82,南 北,2室1厅1卫,BJ1692525459645923328,11300
沿海赛洛城七期,朝阳,百子湾,沿海赛洛城七期,137,南 北,3室1厅2卫,BJ1692511357540237312,12500
北蜂窝路5号院,海淀,军博,北蜂窝路5号院,95,东,2室1厅1卫,BJ1692444022431285248,12950
天通苑北一区,昌平,天通苑,天通苑北一区,151,西,3室1厅2卫,BJ1694579925983428608,14000
珠江阙,通州,武夷花园,珠江阙,155,南,3室2厅2卫,BJ1694603793125081088,12600
天通公园里,昌平,天通苑,天通公园里,121,北,9房间3卫,BJ1694613014906404864,12000
珠江帝景,朝阳,大望路,珠江帝景,124,北,2室1厅2卫,BJ1694604117231534080,13800
丽都壹号,朝阳,酒仙桥,丽都壹号,102,东 北,2室1厅1卫,BJ1694556180946354176,13500
中海城圣朝菲,朝阳,成寿寺,中海城圣朝菲,146,南 北,3室1厅2卫,BJ1694673789301817344,12000
京城仁合,东城,广渠门,京城仁合,120,东,2室2厅2卫,BJ1693091136790331392,10999
黄寺大街24号院,西城,六铺炕,黄寺大街24号院,73,南 北,3室1厅1卫,BJ1693100826190413824,12000
冠庭园,昌平,回龙观,冠庭园,183,南 北,1房间0卫,BJ1693181436355411968,14000
泰达时代,朝阳,红庙,泰达时代,114,西,1室1厅1卫,BJ1693469890435874816,13400
国美第一城2号院,朝阳,朝青,国美第一城2号院,136,南 北,3室2厅2卫,BJ1693464481100726272,12200
阳光都市,东城,工体,阳光都市,87,东,1室1厅1卫,BJ1696082233338626048,11800
远中悦莱,海淀,苏州桥,远中悦莱,75,东,1室1厅1卫,BJ1694692146113675264,11000
月坛南街,西城,月坛,月坛南街,71,南,2室2厅1卫,BJ1694929969433542656,12300
新外大街3号院,海淀,小西天,新外大街3号院,64,南 北,3室1厅1卫,BJ1694983921789304832,11000
海晟名苑北区,东城,工体,海晟名苑北区,70,东 南,1室1厅1卫,BJ1694948427818860544,11100
蜂鸟家园,海淀,万柳,蜂鸟家园,79,西 北,2室1厅1卫,BJ1694953004827934720,13500
中信新城西区,大兴,亦庄开发区其它,中信新城西区,143,南 北,3室2厅1卫,BJ1695015191290314752,11000
翡翠城三期,大兴,高米店,翡翠城三期,211,南 北,5室2厅3卫,BJ1694293112093933568,11500
海晟名苑北区,东城,工体,海晟名苑北区,68,东,1室1厅1卫,BJ1694299806446387200,10550
金星园,朝阳,三元桥,金星园,115,西南,3室1厅1卫,BJ1697951777090961408,13000
复地运河公馆,通州,武夷花园,复地运河公馆,145,南 北,3室1厅2卫,BJ1697977579543199744,12500
后现代城C区,朝阳,大望路,后现代城C区,107,南,2室1厅2卫,BJ1698178311076708352,11700
美丽西园,海淀,四季青,美丽西园,129,南 北,3室2厅2卫,BJ1698258584179048448,13800
百环家园,朝阳,双井,百环家园,137,西南,3室1厅1卫,BJ1697894937804144640,10600
富力城E区,朝阳,双井,富力城E区,96,北,1室1厅1卫,BJ1711623086480031744,13500
CBD总部公寓二期,朝阳,双井,CBD总部公寓二期,99,南 北,2室1厅1卫,BJ1711664182568419328,12000
汽南小区,西城,木樨地,汽南小区,70,东 西,3室1厅1卫,BJ1711944439523442688,11800
华远裘马四季,门头沟,大峪,华远裘马四季,191,南 西 北,4室2厅2卫,BJ1701192178245566464,13000
上元君庭,朝阳,奥林匹克公园,上元君庭,137,西南,3室1厅2卫,BJ1701249946507804672,12000
嘉润花园,朝阳,望京,嘉润花园,106,东 南,2室1厅1卫,BJ1701422954295853056,11500
大西洋新城G区,朝阳,望京,大西洋新城G区,92,西,2室2厅1卫,BJ1697917636869881856,13000
稻香园,海淀,苏州桥,稻香园,80,南 西,2室1厅1卫,BJ1697931000065032192,11300
朝庭,朝阳,望京,朝庭,99,西北,2室1厅1卫,BJ1697946682680934400,14000
世界城,朝阳,东大桥,世界城,57,南,1房间1卫,BJ1697968488175370240,11000
东经路6号院,西城,陶然亭,东经路6号院,120,东 西,3室2厅2卫,BJ1698181629555507200,12500
万科城市花园,顺义,后沙峪,万科城市花园,154,南 北,4室2厅3卫,BJ1698256042640539648,11500
逸成东苑,海淀,学院路,逸成东苑,117,南 北,2室1厅1卫,BJ1698222561558528000,12000
东直门内大街,东城,东直门,东直门内大街,90,东南 南 西南,3室1厅1卫,BJ1698223039801458688,12800
首开幸福广场,朝阳,工体,首开幸福广场,94,北,1室1厅1卫,BJ1698218145937883136,13500
玲珑天地,海淀,定慧寺,玲珑天地,89,西南,3房间1卫,BJ1698308974132068352,11000
和悦华锦,大兴,亦庄开发区其它,和悦华锦,135,南 北,4室2厅2卫,BJ1696405219727900672,13000
公园十七区,顺义,后沙峪,公园十七区,144,南 北,4室1厅3卫,BJ1696444797625040896,12000
西王庄小区,海淀,五道口,西王庄小区,73,南,3室1厅1卫,BJ1696468808715206656,11000
世华泊郡,朝阳,北苑,世华泊郡,123,南 北,3室2厅2卫,BJ1696534308799381504,10800
中信锦园,西城,陶然亭,中信锦园,76,西 北,1室1厅1卫,BJ1696530201959202816,11000
都会国际,朝阳,十里堡,都会国际,122,南,1房间0卫,BJ1696755099168145408,12000
领秀新硅谷2号院,海淀,西二旗,领秀新硅谷2号院,125,东南,2室1厅2卫,BJ1698262298684030976,11500
天通苑北三区,昌平,天通苑,天通苑北三区,215,南 北,5室3厅3卫,BJ1698267503299395584,11000
东润枫景二期,朝阳,朝阳公园,东润枫景二期,140,南 北,3室1厅2卫,BJ1698267644114763776,13500
橡林郡,海淀,清河,橡林郡,88,南,2室1厅1卫,BJ1711963549942677504,10800
方恒国际中心,朝阳,望京,方恒国际中心,81,南,1室1厅1卫,BJ1713757230802665472,11000
朝庭,朝阳,望京,朝庭,100,南 西,2室1厅1卫,BJ1700494267941650432,11100
嘉铭桐城C区,朝阳,亚运村小营,嘉铭桐城C区,110,东,2室1厅1卫,BJ1700504724115030016,11500
方舟苑三期,朝阳,望京,方舟苑三期,91,西南,2室2厅1卫,BJ1700791559194148864,12000
中广宜景湾,朝阳,望京,中广宜景湾,105,东南,2室1厅1卫,BJ1700816689454645248,11500
法源寺西里小区,西城,牛街,法源寺西里小区,102,东 西,3室1厅1卫,BJ1700767620812242944,12000
