title,location,building_location1,building_location2,area,direction,type,description,price
中福花苑,黄浦,蓬莱公园,中福花苑,42,东,1室1厅1卫,SH1707978315924504576,6800
国和路600弄,杨浦,中原,国和路600弄,80,南 北,3室1厅1卫,SH1660961562057244672,6700
桂平小区,徐汇,康健,桂平小区,77,南,2室1厅1卫,SH1706920216857935872,6500
蒙西小区,黄浦,五里桥,蒙西小区,46,北,1室1厅1卫,SH1707983937327857664,6500
五金新邨,黄浦,淮海中路,五金新邨,35,东,1室1厅1卫,SH1653576500147912704,6300
杉林新月环林东路875弄,浦东,三林,杉林新月环林东路875弄,85,南 北,2室2厅1卫,SH1704836180400406528,6370
瞿溪路904弄,黄浦,五里桥,瞿溪路904弄,37,南,1室1厅1卫,SH1688147198346264576,6500
思南路115弄,黄浦,打浦桥,思南路115弄,32,南,1室0厅1卫,SH1702547577687244800,6800
长桥一村,徐汇,长桥,长桥一村,70,东,2室2厅1卫,SH1714903727241953280,6300
优抚园,虹口,曲阳,优抚园,51,南,2室1厅1卫,SH1707695861464563712,6300
天山二村,长宁,中山公园,天山二村,37,南,1室1厅1卫,SH1714229021014753280,6500
钦州花苑,徐汇,田林,钦州花苑,55,南,1室1厅2卫,SH1713091228653846528,6200
兴浦新村,杨浦,中原,兴浦新村,74,南 北,2室1厅1卫,SH1701459878070976512,6300
申泉小区,杨浦,东外滩,申泉小区,46,南,2室1厅1卫,SH1704072140900270080,6500
潍坊二村,浦东,潍坊,潍坊二村,48,南 北,2室1厅1卫,SH1704348625628299264,6200
德州五村,浦东,世博,德州五村,54,南,2室1厅1卫,SH1714541558692315136,6200
黎平大楼,杨浦,周家嘴路,黎平大楼,70,南,2室1厅1卫,SH1705423464401207296,6500
德州七村,浦东,世博,德州七村,58,南,2室1厅1卫,SH1704699244440453120,6700
中福花苑,黄浦,蓬莱公园,中福花苑,42,东,1室1厅1卫,SH1714210749649256448,6600
梅园二街坊,浦东,梅园,梅园二街坊,52,南,2室1厅1卫,SH1717500458953605120,6200
双秀西园,浦东,康桥,双秀西园,85,南,2室2厅1卫,SH1696497628600074240,6500
芳华路580弄,浦东,北蔡,芳华路580弄,70,南,2室1厅1卫,SH1710263970117451776,6200
中环和润苑,杨浦,周家嘴路,中环和润苑,65,南,2室1厅1卫,SH1707310518462578688,6200
天山二村,长宁,中山公园,天山二村,37,南,1室1厅1卫,SH1714229021014753280,6500
优抚园,虹口,曲阳,优抚园,51,南,2室1厅1卫,SH1707695861464563712,6300
海上纳缇,金山,金山,海上纳缇,122,南,3室2厅1卫,SH1718493765900959744,6500
黄山始信苑,浦东,金杨,黄山始信苑,67,南 北,2室1厅1卫,SH1706583165105078272,6600
汤臣中心,浦东,陆家嘴,汤臣中心,62,东,1室0厅1卫,SH1653384381949018112,6500
九茂小区,普陀,长寿路,九茂小区,50,南 北,2室1厅1卫,SH1702588300478382080,6800
爱博二村,闵行,华漕,爱博二村,82,南,2室2厅1卫,SH1688089726763925504,6300
新高苑(一期),浦东,高行,新高苑(一期),86,南 北,2室2厅1卫,SH1708116995221749760,6200
陈家门小区,浦东,梅园,陈家门小区,48,南,1室1厅1卫,SH1716374876131950592,6200
吴东小区,徐汇,徐家汇,吴东小区,50,南,2室1厅1卫,SH1712835917560938496,6100
金桥酒店公寓,浦东,碧云,金桥酒店公寓,66,南,1室1厅1卫,SH1712418245761302528,6500
浦潍大楼,浦东,潍坊,浦潍大楼,60,南,2室1厅1卫,SH1719209171150176256,6500
九联小区,虹口,北外滩,九联小区,55,南,1室1厅1卫,SH1693552703952650240,6800
思浦小区,浦东,杨思前滩,思浦小区,47,南,1室1厅1卫,SH1709484184625479680,6200
思南路115弄,黄浦,打浦桥,思南路115弄,32,南,1室0厅1卫,SH1702547577687244800,6800
长桥一村,徐汇,长桥,长桥一村,70,东,2室2厅1卫,SH1714903727241953280,6300
老沪太路250弄,静安,大宁,老沪太路250弄,48,南 北,2室1厅1卫,SH1706652090484391936,6200
广中苑,静安,大宁,广中苑,103,南 北,3室2厅1卫,SH1689576910335508480,6800
陆家浜路1382弄,黄浦,蓬莱公园,陆家浜路1382弄,42,南,1室1厅1卫,SH1665946709626191872,6800
仙蓉花苑,长宁,仙霞,仙蓉花苑,46,南 北,2室1厅1卫,SH1694910377210413056,6200
江桥佳苑,嘉定,江桥,江桥佳苑,87,南,2室2厅1卫,SH1708717865063940096,6400
罗山二村,浦东,金杨,罗山二村,61,南,2室1厅1卫,SH1704480083768508416,6300
老沪太路250弄,静安,大宁,老沪太路250弄,48,南 北,2室1厅1卫,SH1706652090484391936,6200
广中苑,静安,大宁,广中苑,103,南 北,3室2厅1卫,SH1689576910335508480,6800
陆家浜路1382弄,黄浦,蓬莱公园,陆家浜路1382弄,42,南,1室1厅1卫,SH1665946709626191872,6800
泗水和鸣,松江,泗泾,泗水和鸣,86,南,3室2厅1卫,SH1688782745527910400,6800
峨山小区,浦东,塘桥,峨山小区,40,南,1室1厅1卫,SH1716701556117602304,6500
漕溪三村,徐汇,万体馆,漕溪三村,61,南 北,2室1厅1卫,SH1707715155132940288,6600
泗水和鸣,松江,泗泾,泗水和鸣,86,南,3室2厅1卫,SH1688782745527910400,6800
峨山小区,浦东,塘桥,峨山小区,40,南,1室1厅1卫,SH1716701556117602304,6500
梅香苑西苑,闵行,梅陇,梅香苑西苑,62,南,1室1厅1卫,SH1683483890624233472,6400
绿地清猗园(威廉公馆三期),嘉定,南翔,绿地清猗园(威廉公馆三期),89,南,2室2厅1卫,SH1709134961048551424,6500
罗山一村,浦东,金杨,罗山一村,47,南,2室1厅1卫,SH1712403969889796096,6800
曹杨花苑,普陀,真如,曹杨花苑,82,南,2室2厅1卫,SH1694719837114204160,6500
北茶园,杨浦,五角场,北茶园,61,南 北,2室1厅1卫,SH1711308133437014016,6600
恒达家园,宝山,共康,恒达家园,87,南,2室1厅1卫,SH1706570279217528832,6500
幸福小区,长宁,新华路,幸福小区,45,南,2室0厅1卫,SH1700891892637499392,6800
财富国际广场,杨浦,五角场,财富国际广场,50,南,1室1厅1卫,SH1713512900699619328,6500
同济城市阳光,宝山,大场镇,同济城市阳光,82,南,2室2厅1卫,SH1688526866698207232,6800
梧桐城邦三期,宝山,大华,梧桐城邦三期,89,南 北,3室2厅1卫,SH1686020164748836864,6500
中鼎豪园,普陀,真光,中鼎豪园,99,南 北,2室2厅1卫,SH1708066351265873920,6800
东南新村(浦东),浦东,陆家嘴,东南新村(浦东),49,南,2室0厅1卫,SH1697930152668823552,6300
中福花苑,黄浦,蓬莱公园,中福花苑,42,北,1室1厅1卫,SH1710592145808687104,6200
金鹏花园,杨浦,周家嘴路,金鹏花园,56,南,2室1厅1卫,SH1699772417599078400,6800
宝南小区,闵行,七宝,宝南小区,74,南,2室1厅1卫,SH1701596412497625088,6500
广灵四路280弄,虹口,凉城,广灵四路280弄,55,南,2室1厅1卫,SH1716753652649033728,6200
梅园新村(浦东),浦东,梅园,梅园新村(浦东),49,南,2室1厅1卫,SH1704125598563041280,6500
东安四村,徐汇,徐家汇,东安四村,60,南,2室1厅1卫,SH1711248553487106048,6500
车站新村(普陀),普陀,真如,车站新村(普陀),70,南,2室1厅1卫,SH1698643120272441344,6400
开城新村,闵行,莘庄南广场,开城新村,65,南,2室1厅1卫,SH1712477120262832128,6500
鹏欣家园,浦东,南码头,鹏欣家园,59,南,1室1厅1卫,SH1718556461996441600,6500
科锦苑,浦东,张江,科锦苑,83,南,3室1厅2卫,SH1713813776580476928,6500
南泉北路1054号,浦东,潍坊,南泉北路1054号,42,南,1室0厅1卫,SH1713462060806832128,6800
田林十二村,徐汇,田林,田林十二村,51,南,2室1厅1卫,SH1688095803282817024,6500
骏豪国际,静安,南京西路,骏豪国际,50,东南,1室1厅1卫,SH1699018424497209344,6200
云台一小区,浦东,世博,云台一小区,64,南,3室1厅1卫,SH1713093281115537408,6500
东安四村,徐汇,徐家汇,东安四村,60,南,2室1厅1卫,SH1711248553487106048,6500
星风花苑,普陀,长风,星风花苑,66,南 北,2室1厅1卫,SH1665662488038866944,6700
世纪之门,普陀,长寿路,世纪之门,64,西南 西,2室1厅1卫,SH1704078836792033280,6500
金地都会艺境(松江),松江,莘闵别墅,金地都会艺境(松江),91,南,3室2厅1卫,SH1683771057602822144,6300
金地都会艺境(松江),松江,莘闵别墅,金地都会艺境(松江),94,南,3室2厅1卫,SH1717508633870204928,6500
西部大楼,普陀,甘泉宜川,西部大楼,76,南 西,2室1厅1卫,SH1717377724009414656,6800
星云小区,浦东,碧云,星云小区,78,南 北,2室1厅1卫,SH1696763404573736960,6800
象屿上海年华,松江,莘闵别墅,象屿上海年华,92,南,3室2厅1卫,SH1719207968592887808,6300
金杨公寓,浦东,金杨,金杨公寓,100,南,2室1厅1卫,SH1694000568277663744,6300
金芙苑,浦东,金杨,金芙苑,92,南,2室2厅1卫,SH1664950563961307136,6300
美林小城,浦东,康桥,美林小城,94,南,2室2厅1卫,SH1715924654750695424,6200
东园二村,浦东,陆家嘴,东园二村,46,南,1室1厅1卫,SH1702176742203981824,6500
同心路803弄,虹口,凉城,同心路803弄,51,东南 南,2室1厅1卫,SH1705416895588466688,6300
荣顺苑,闵行,颛桥,荣顺苑,87,南,3室1厅1卫,SH1702188790786818048,6200
浦江东旭公寓1443弄,浦东,高行,浦江东旭公寓1443弄,86,南,2室1厅1卫,SH1702194757888901120,6200
上大聚丰园,宝山,上大,上大聚丰园,106,南,3室2厅1卫,SH1702197045848178688,6500
上钢二村,浦东,世博,上钢二村,43,南 北,2室1厅1卫,SH1702239260901376000,6700
莲溪三村,浦东,北蔡,莲溪三村,103,南,3室1厅1卫,SH1705527647527763968,6200
同济欣苑,杨浦,五角场,同济欣苑,53,南 北,2室1厅1卫,SH1712042024825257984,6700
浦江东旭公寓1443弄,浦东,高行,浦江东旭公寓1443弄,84,南,4室1厅1卫,SH1712041894403375104,6800
云台一小区,浦东,世博,云台一小区,52,南,2室1厅1卫,SH1712305563360034816,6500
金杨新村三街坊,浦东,金杨,金杨新村三街坊,58,南,2室1厅1卫,SH1712314888455454720,6200
潍坊四村,浦东,潍坊,潍坊四村,48,南,2室1厅1卫,SH1712328200471707648,6500
九茂小区,普陀,长寿路,九茂小区,47,南,2室1厅1卫,SH1709885165154598912,6300
上海康城,闵行,莘闵别墅,上海康城,117,南,2室2厅2卫,SH1709896355159212032,6800
桃源新村,黄浦,老西门,桃源新村,31,北,1室0厅1卫,SH1712455815098531840,6800
振兴小区(徐汇),徐汇,徐家汇,振兴小区(徐汇),52,南 北,2室0厅1卫,SH1717111257221300224,6800
大林路43弄,黄浦,老西门,大林路43弄,41,南,1室1厅1卫,SH1717033432925601792,6500
御桥花园,浦东,御桥,御桥花园,65,南 北,3室1厅1卫,SH1717841512613543936,6800
保康大厦,浦东,御桥,保康大厦,145,北,3室1厅1卫,SH1676522859792433152,6800
富隆苑,宝山,共富,富隆苑,135,南 北,3室2厅2卫,SH1676506985278734336,6400
新泾三村,长宁,北新泾,新泾三村,59,南 北,2室1厅1卫,SH1717391792350953472,6200
协虹苑,长宁,北新泾,协虹苑,84,南 北,3室1厅1卫,SH1682973220451385344,6800
浦发东悦城,浦东,周浦,浦发东悦城,97,南,3室2厅1卫,SH1715598276557799424,6500
潍坊五村,浦东,潍坊,潍坊五村,36,南 北,1室1厅1卫,SH1714647456144162816,6200
绿园十村,长宁,北新泾,绿园十村,75,南,2室1厅1卫,SH1718599198686838784,6200
上海捷克住宅小区(公寓),青浦,徐泾,上海捷克住宅小区(公寓),120,南,3室2厅2卫,SH1717866980016390144,6300
品诚苑,浦东,三林,品诚苑,82,南,2室2厅1卫,SH1712321210383073280,6200
同济佳苑,静安,曹家渡,同济佳苑,54,北,1室1厅1卫,SH1700082570592518144,6700
上海源花城,松江,九亭,上海源花城,125,南,3室2厅2卫,SH1711716283101216768,6800
宝景苑,宝山,淞南,宝景苑,102,南 北,2室2厅1卫,SH1701952494147469312,6500
绿梅公寓(罗阳路111弄),闵行,梅陇,绿梅公寓(罗阳路111弄),124,南 北,3室2厅2卫,SH1706936005275156480,6600
车站新村(普陀),普陀,真如,车站新村(普陀),70,南,2室1厅1卫,SH1698643120272441344,6400
广中苑,静安,大宁,广中苑,103,南 北,3室2厅1卫,SH1689576910335508480,6800
陆家浜路1382弄,黄浦,蓬莱公园,陆家浜路1382弄,42,南,1室1厅1卫,SH1665946709626191872,6800
国和路600弄,杨浦,中原,国和路600弄,80,南 北,3室1厅1卫,SH1660961562057244672,6700
桂平小区,徐汇,康健,桂平小区,77,南,2室1厅1卫,SH1706920216857935872,6500
漕溪三村,徐汇,万体馆,漕溪三村,61,南 北,2室1厅1卫,SH1707715155132940288,6600
招商花园城,宝山,杨行,招商花园城,90,南 北,3室2厅1卫,SH1710969659521499136,6500
碧林湾(公寓),闵行,七宝,碧林湾(公寓),88,南,2室2厅1卫,SH1671449200832806912,6700
东旺名苑,浦东,杨思前滩,东旺名苑,55,南 北,1室1厅1卫,SH1703320403402817536,6700
阳光威尼斯(三期),普陀,真光,阳光威尼斯(三期),91,东 西,2室2厅1卫,SH1717773650171527168,6500
民东公寓,嘉定,南翔,民东公寓,95,南,2室2厅1卫,SH1701115876020846592,6200
临沂三村,浦东,南码头,临沂三村,55,南,2室1厅1卫,SH1709455587177136128,6500
斜土路2200弄,徐汇,徐家汇,斜土路2200弄,59,南,2室1厅1卫,SH1649360088781029376,6800
仙蓉花苑,长宁,仙霞,仙蓉花苑,46,南 北,2室1厅1卫,SH1694910377210413056,6200
江桥佳苑,嘉定,江桥,江桥佳苑,87,南,2室2厅1卫,SH1708717865063940096,6400
罗山二村,浦东,金杨,罗山二村,61,南,2室1厅1卫,SH1704480083768508416,6300
世纪时空大厦,静安,静安寺,世纪时空大厦,50,南,1室1厅1卫,SH1702599854854766592,6800
吉云公寓,浦东,联洋,吉云公寓,73,南,2室1厅1卫,SH1673196916944404480,6800
上海师大新村,徐汇,康健,上海师大新村,79,南,2室1厅1卫,SH1712384816093069312,6300
永和苑,静安,阳城,永和苑,92,南,2室1厅1卫,SH1667437684777287680,6500
黄山锦庭,静安,闸北公园,黄山锦庭,49,南,2室1厅1卫,SH1711746306206072832,6500
黄山路210号,静安,闸北公园,黄山路210号,53,南,2室1厅1卫,SH1718951684056547328,6300
古宋小区,长宁,仙霞,古宋小区,58,南,2室1厅1卫,SH1715616842774478848,6800
古宋小区,长宁,仙霞,古宋小区,44,南,1室1厅1卫,SH1693154535121354752,6500
茅台花苑,长宁,仙霞,茅台花苑,71,东南,2室1厅1卫,SH1672805315873079296,6200
水仙苑,长宁,仙霞,水仙苑,74,南,2室1厅1卫,SH1697913539697573888,6600
开发浦东,浦东,潍坊,开发浦东,67,南 北,2室1厅1卫,SH1705079252782678016,6500
金牛苑,徐汇,上海南站,金牛苑,86,南,2室2厅1卫,SH1697585733021204480,6300
华东花苑,徐汇,上海南站,华东花苑,64,南,2室1厅1卫,SH1705525740440649728,6500
玉兰花苑,徐汇,徐家汇,玉兰花苑,64,东 东南,1室1厅1卫,SH1699281415356547072,6300
茅台雅苑,长宁,仙霞,茅台雅苑,71,南,2室1厅1卫,SH1693232333903101952,6800
梅园四街坊,浦东,梅园,梅园四街坊,62,南,2室1厅1卫,SH1717520729181782016,6600
闵富花苑,闵行,莘庄南广场,闵富花苑,128,南 北,2室2厅1卫,SH1668526899988529152,6300
好世鹿鸣苑,闵行,莘庄南广场,好世鹿鸣苑,55,南 北,1室0厅1卫,SH1717400000536772608,6500
市政大楼,浦东,梅园,市政大楼,70,南,1室1厅1卫,SH1712757062498254848,6100
菱翔苑,浦东,周浦,菱翔苑,105,南 北,2室2厅1卫,SH1713526028715950080,6600
星风花苑,普陀,长风,星风花苑,54,南,1室1厅1卫,SH1703703937481179136,6500
乐山二村,徐汇,徐家汇,乐山二村,42,东南,1室1厅1卫,SH1705551001919946752,6200
贝尔新村,浦东,金桥,贝尔新村,58,南,2室1厅1卫,SH1703765756719661056,6800
羽北小区,浦东,洋泾,羽北小区,61,南,2室1厅1卫,SH1703999391095848960,6500
长寿路505弄,普陀,长寿路,长寿路505弄,52,南,2室1厅1卫,SH1706527129572737024,6300
国定路600弄,杨浦,五角场,国定路600弄,51,南,2室1厅1卫,SH1706595431506509824,6200
锦佳苑,静安,大宁,锦佳苑,75,南,2室1厅1卫,SH1704853765632294912,6500
欧风花都,闵行,古美,欧风花都,69,南,1室2厅1卫,SH1703247150701346816,6500
绿地世纪城(三期),普陀,武宁,绿地世纪城(三期),47,南,1室0厅1卫,SH1705179177503686656,6200
天宝路410弄,虹口,临平路,天宝路410弄,52,南,2室0厅1卫,SH1703433495688249344,6500
张桥小区,浦东,金桥,张桥小区,68,南,2室1厅1卫,SH1703625423381856256,6500
芷江西路123弄,静安,西藏北路,芷江西路123弄,40,南,1室1厅1卫,SH1707011855366488064,6100
罗山四村,浦东,金杨,罗山四村,42,南,1室1厅1卫,SH1703642283691212800,6200
中建锦绣天地,青浦,徐泾,中建锦绣天地,80,南,2室2厅1卫,SH1703723288519245824,6500
新宁小区,长宁,天山,新宁小区,56,南,2室1厅1卫,SH1704103524779950080,6600
都林嘉苑南苑(杨南路1168弄),浦东,杨思前滩,都林嘉苑南苑(杨南路1168弄),89,南,2室1厅1卫,SH1712462838154395648,6500
南山雨果(公寓),青浦,徐泾,南山雨果(公寓),90,南 北,3室2厅1卫,SH1712669098007068672,6300
浦江东旭公寓1443弄,浦东,高行,浦江东旭公寓1443弄,82,南,2室1厅1卫,SH1712691311070412800,6100
蒙西小区,黄浦,五里桥,蒙西小区,36,南,1室1厅1卫,SH1712683358821023744,6200
龙南五村,徐汇,龙华,龙南五村,70,南,2室1厅1卫,SH1712720084285259776,6800
建新小区,杨浦,五角场,建新小区,48,南 北,2室0厅1卫,SH1712727643876491264,6200
新泾一村,长宁,北新泾,新泾一村,63,南 北,2室1厅1卫,SH1712760192799604736,6300
大宁新村,静安,大宁,大宁新村,62,南,2室1厅1卫,SH1710176128049610752,6200
万科晶源(公寓),青浦,赵巷,万科晶源(公寓),69,南,4室2厅2卫,SH1710193685238382592,6200
兴国路271弄,徐汇,衡山路,兴国路271弄,36,南,1室1厅1卫,SH1710192600574590976,6800
金枫里,虹口,江湾镇,金枫里,76,南,2室1厅1卫,SH1710195144398995456,6500
新世纪花苑(二期)(浦东),浦东,世博,新世纪花苑(二期)(浦东),68,南,2室1厅1卫,SH1710210446029488128,6200
蝶恋园,浦东,金杨,蝶恋园,89,南 北,2室2厅1卫,SH1710210985169518592,6800
华东化工大厦,长宁,镇宁路,华东化工大厦,61,东南,2室1厅1卫,SH1683349169734942720,6600
永泰花苑,浦东,三林,永泰花苑,121,南,3室2厅2卫,SH1655187445894873088,6800
品华苑,浦东,三林,品华苑,117,南,3室1厅1卫,SH1689249240078876672,6500
宁阳小区,浦东,塘桥,宁阳小区,50,南,2室1厅1卫,SH1718945715218022400,6500
新世纪花苑(二期)(浦东),浦东,世博,新世纪花苑(二期)(浦东),69,南,2室1厅1卫,SH1717822656566263808,6500
万科金色城品,浦东,世博,万科金色城品,54,南,1室1厅1卫,SH1712825643764285440,6800
上南一村,浦东,世博,上南一村,52,南,2室0厅1卫,SH1719217530909753344,6100
四季绿城,宝山,高境,四季绿城,101,南 北,2室2厅1卫,SH1713459511219453952,6500
杰圣家苑,宝山,高境,杰圣家苑,102,南,2室2厅1卫,SH1661281322284351488,6500
紫晶苑,浦东,张江,紫晶苑,105,南,3室2厅1卫,SH1713469456950231040,6500
虹御公寓,浦东,张江,虹御公寓,100,南,2室1厅1卫,SH1704785584460922880,6500
经纬阳光水岸家园(一期),宝山,上大,经纬阳光水岸家园(一期),133,南 北,2室2厅2卫,SH1666338388212449280,6800
新陆花苑,虹口,临平路,新陆花苑,77,南,2室1厅1卫,SH1677932670148935680,6500
海潮公寓,黄浦,蓬莱公园,海潮公寓,66,南 北,2室1厅1卫,SH1705896507632254976,6500
春晖小区,闵行,航华,春晖小区,65,南 北,2室1厅1卫,SH1690966156904497152,6200
